"scenario","replicate","item","intervals","chisq","chisq_p_boot","chisq_p_boot_adj","n_boot_chisq","fit_resid","fit_resid_p_boot","fit_resid_p_boot_adj","n_boot_fit_resid","infit_ms","infit_ms_p_boot","infit_ms_p_boot_adj","n_boot_infit_ms","outfit_ms","outfit_ms_p_boot","outfit_ms_p_boot_adj","n_boot_outfit_ms","infit_z","infit_z_p_boot","infit_z_p_boot_adj","n_boot_infit_z","outfit_z","outfit_z_p_boot","outfit_z_p_boot_adj","n_boot_outfit_z","n_boot","script","script_md5","package_sha","r_tree_md5","executed","harness_md5","algorithm"
"linked booklets",86,"I05",3,3.1062768101142,0.276206322795341,1,600,0.305656404630072,0.988352745424293,1,600,1.10356061003137,0.662229617304492,1,600,1.03761773720846,0.97504159733777,1,600,1.59302739281712,0.645590682196339,1,600,0.423624446831654,0.991680532445923,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I06",7,9.67677006768546,0.176372712146423,1,600,0.577928704828301,0.559068219633943,1,600,1.11003815630478,0.302828618968386,1,600,1.05327923654168,0.555740432612313,1,600,1.93864701330636,0.289517470881864,1,600,0.607403807187992,0.559068219633943,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I07",7,7.85821933012545,0.299500831946755,1,600,-0.0503765074640274,0.678868552412646,1,600,1.05316787726174,0.925124792013311,1,600,0.993430573304414,0.678868552412646,1,600,1.01787938947452,0.915141430948419,1,600,-0.0597316343975556,0.675540765391015,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I08",7,6.6353900417707,0.366056572379368,1,600,0.0814237802514575,0.821963394342762,1,600,1.03706500344592,0.665557404326123,1,600,1.00487485041709,0.81198003327787,1,600,0.722735611874913,0.672212978369384,1,600,0.0890288910230869,0.815307820299501,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I09",7,11.2211858760978,0.0998336106489185,1,600,-0.252996828469234,0.638935108153078,1,600,1.05201832740642,0.941763727121464,1,600,0.972469048616853,0.628951747088186,1,600,0.997835531705169,0.938435940099834,1,600,-0.302729398377066,0.638935108153078,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I10",7,3.61133195426296,0.816971713810316,1,600,0.221872991381701,0.935108153078203,1,600,1.08807232280488,0.512479201331115,1,600,1.016237387131,0.938435940099834,1,600,1.62839377326711,0.512479201331115,1,600,0.20670292159425,0.935108153078203,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I11",3,0.395274745896712,0.875207986688852,1,600,1.08163873204773,0.396006655574043,1,600,1.11284864556576,0.535773710482529,1,600,1.11269434220558,0.412645590682196,1,600,1.87861380557163,0.519134775374376,1,600,1.32095031725178,0.392678868552413,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I12",3,0.908079430196687,0.715474209650582,1,600,0.308831219581397,0.995008319467554,1,600,1.09392261038729,0.748752079866889,1,600,1.0360137329019,0.995008319467554,1,600,1.57613979292546,0.732113144758735,1,600,0.418047696027292,0.998336106489185,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I13",3,3.405696456596,0.281198003327787,1,600,0.0842638911985172,0.958402662229617,1,600,1.06740218210751,0.928452579034942,1,600,1.00832595765635,0.951747088186356,1,600,1.03729840771221,0.911813643926789,1,600,0.111200128637728,0.955074875207987,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I14",3,11.2038262915524,0.00499168053244592,0.0748752079866889,600,-1.09936753629736,0.0831946755407654,1,600,1.01268387339705,0.419301164725458,1,600,0.83574303019983,0.119800332778702,1,600,0.19233345954228,0.419301164725458,1,600,-1.21802818167778,0.086522462562396,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",86,"I15",3,1.47648273127796,0.559068219633943,1,600,-0.18365872045254,0.885191347753744,1,600,1.02726255561506,0.785357737104825,1,600,0.950425472180803,0.885191347753744,1,600,0.341135897694223,0.785357737104825,1,600,-0.260629224113727,0.881863560732113,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I01",3,1.6091549209012,0.495840266222962,1,600,0.290459826363187,0.652246256239601,1,600,1.04029439080942,0.995008319467554,1,600,1.02774930673149,0.655574043261231,1,600,0.481912827465909,0.991680532445923,1,600,0.239232265203431,0.655574043261231,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I02",3,0.256792525449836,0.965058236272879,1,600,0.166096014546575,0.92179700499168,1,600,1.05437918827117,0.995008319467554,1,600,1.01348657580921,0.935108153078203,1,600,0.798148232355042,1,1,600,0.167242851788211,0.941763727121464,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I03",3,1.38550936695963,0.569051580698835,1,600,-0.344686187679973,0.346089850249584,1,600,1.04970082437525,0.795341098169717,1,600,0.963043924713511,0.332778702163062,1,600,0.771919198048921,0.80865224625624,1,600,-0.377667446098361,0.342762063227953,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I04",3,3.01877218264255,0.262895174708819,1,600,1.14841969585088,0.346089850249584,1,600,1.09233363253722,0.628951747088186,1,600,1.11497612684216,0.356073211314476,1,600,1.45951582164138,0.632279534109817,1,600,1.32923687454775,0.352745424292845,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I05",3,1.26950893235703,0.594009983361065,1,600,1.148600178488,0.399334442595674,1,600,1.080286126071,0.818635607321131,1,600,1.10879271999458,0.419301164725458,1,600,1.34920354319753,0.815307820299501,1,600,1.35436583413396,0.402662229617304,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I06",7,5.2220397961511,0.589018302828619,1,600,-0.642605311775319,0.236272878535774,1,600,1.00839067604932,0.26955074875208,1,600,0.933226050367722,0.259567387687188,1,600,0.180877487463314,0.26955074875208,1,600,-0.770312057451687,0.239600665557404,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I07",7,11.0877084107931,0.136439267886855,1,600,-0.0128720064857829,0.725457570715474,1,600,1.00157131988537,0.199667221297837,1,600,0.995690155466344,0.728785357737105,1,600,0.0489210448565498,0.199667221297837,1,600,-0.0343886827269922,0.728785357737105,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I08",7,6.59070087935793,0.415973377703827,1,600,2.00560652288958,0.0499168053244592,0.748752079866889,600,1.15275078787164,0.0698835274542429,1,600,1.16850570195865,0.0532445923460899,0.798668885191348,600,3.13541760651454,0.0732113144758735,1,600,2.28743116436734,0.0499168053244592,0.748752079866889,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I09",7,5.92728277961214,0.557404326123128,1,600,0.282253348882163,0.901830282861897,1,600,1.05581943184624,0.888519134775374,1,600,1.02023973370759,0.901830282861897,1,600,1.17900400058636,0.891846921797005,1,600,0.302258200439679,0.898502495840266,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I10",7,3.89778525314748,0.752079866888519,1,600,0.692171243408067,0.665557404326123,1,600,1.10016711753947,0.346089850249584,1,600,1.05558482284214,0.675540765391015,1,600,2.04629594539599,0.3261231281198,1,600,0.756452626189852,0.665557404326123,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I11",3,0.55828488679532,0.813643926788686,1,600,0.224840635886622,0.798668885191348,1,600,1.07796595858781,0.91846921797005,1,600,1.02525440417416,0.788685524126456,1,600,1.25600633226393,0.915141430948419,1,600,0.323839453149126,0.798668885191348,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I12",3,2.02112154918102,0.495840266222962,1,600,-0.66875346157048,0.249584026622296,1,600,0.991536438225173,0.229617304492512,1,600,0.936416211383488,0.252911813643927,1,600,-0.11405286651519,0.226289517470882,1,600,-0.681695008970456,0.256239600665557,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I13",3,0.0963092462341249,0.996672212978369,1,600,0.502388155147251,0.692179700499168,1,600,1.08130682595395,0.775374376039933,1,600,1.06012974455874,0.695507487520799,1,600,1.18200518892543,0.778702163061564,1,600,0.58265641076134,0.698835274542429,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I14",3,0.939074626682733,0.718801996672213,1,600,-0.022038133083813,0.97504159733777,1,600,1.06584816425656,0.845257903494176,1,600,0.990332947567379,0.955074875207987,1,600,0.892417239025608,0.848585690515807,1,600,-0.0371658901836123,0.961730449251248,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",87,"I15",3,0.746188793472913,0.790349417637271,1,600,-0.160567064941614,0.795341098169717,1,600,1.02196956889264,0.59567387687188,1,600,0.962449844405825,0.792013311148086,1,600,0.292430049124846,0.59567387687188,1,600,-0.217616857169628,0.788685524126456,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I01",3,6.56252023032851,0.0615640599001664,0.923460898502496,600,-0.960821736574924,0.0998336106489185,1,600,0.955576481181701,0.103161397670549,1,600,0.832725606527132,0.146422628951747,1,600,-0.45254342618879,0.103161397670549,1,600,-1.10240186959682,0.0998336106489185,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I02",3,0.561538800694232,0.853577371048253,1,600,0.49500934558316,0.748752079866889,1,600,1.08388508135169,0.688851913477537,1,600,1.05499719468358,0.75540765391015,1,600,1.22657261897676,0.70216306156406,1,600,0.580260138704036,0.748752079866889,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I03",3,0.295376597031971,0.931780366056572,1,600,-0.264437702505494,0.452579034941764,1,600,1.05051237427937,0.762063227953411,1,600,0.971174237731656,0.452579034941764,1,600,0.762065416018498,0.765391014975042,1,600,-0.266750975184312,0.445923460898502,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I04",3,3.50358832491861,0.242928452579035,1,600,0.6808291355905,0.70549084858569,1,600,1.03309242690106,0.625623960066556,1,600,1.07150658567043,0.715474209650582,1,600,0.541487928874344,0.628951747088186,1,600,0.822391028238222,0.708818635607321,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I05",3,1.13276389876552,0.655574043261231,1,600,-0.0189442656791841,0.638935108153078,1,600,1.04483693828308,0.748752079866889,1,600,1.00208285492114,0.642262895174709,1,600,0.760404464427133,0.752079866888519,1,600,0.0527210509218246,0.642262895174709,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I06",7,3.0583192382282,0.868552412645591,1,600,2.58755497090978,0.00998336106489185,0.149750415973378,600,1.1734072505478,0.0332778702163062,0.499168053244592,600,1.2469724662311,0.00665557404326123,0.0998336106489185,600,3.36107510913018,0.0366056572379368,0.549084858569052,600,2.96700584962357,0.00998336106489185,0.149750415973378,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I07",7,6.82200350003798,0.37936772046589,1,600,0.474360397105989,0.888519134775374,1,600,1.03783432855796,0.575707154742097,1,600,1.03744491108491,0.888519134775374,1,600,0.786524510665305,0.572379367720466,1,600,0.513031818296103,0.891846921797005,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I08",7,4.22678655575027,0.72712146422629,1,600,0.403252610675629,0.931780366056572,1,600,1.06590357717385,0.978369384359401,1,600,1.0310994491619,0.925124792013311,1,600,1.35970580485225,0.97504159733777,1,600,0.43835823667668,0.925124792013311,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I09",7,6.26663054098407,0.452579034941764,1,600,-0.617834902314538,0.242928452579035,1,600,1.01242199988133,0.259567387687188,1,600,0.94744781894586,0.246256239600666,1,600,0.273923257448521,0.262895174708819,1,600,-0.695746913662826,0.242928452579035,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I10",7,7.74118060998848,0.287853577371048,1,600,0.709761842052633,0.532445923460898,1,600,1.06955755366568,0.81198003327787,1,600,1.06184720030875,0.535773710482529,1,600,1.36589991073652,0.80865224625624,1,600,0.753982994487178,0.54242928452579,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I11",3,1.4500667449849,0.559068219633943,1,600,1.46328248117806,0.169717138103161,1,600,1.13596009521559,0.26955074875208,1,600,1.15706364526621,0.176372712146423,1,600,2.0942103837886,0.279534109816972,1,600,1.7260319332421,0.169717138103161,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I12",3,4.4090431848387,0.158069883527454,1,600,-1.42441385738343,0.0299500831946755,0.419301164725458,600,0.943875170159475,0.0465890183028286,0.652246256239601,600,0.86937630735012,0.0332778702163062,0.465890183028286,600,-0.88475558238735,0.0465890183028286,0.652246256239601,600,-1.50417334891177,0.0299500831946755,0.419301164725458,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I13",3,0.560957755637095,0.830282861896839,1,600,0.354868840434097,0.935108153078203,1,600,1.08358710539968,0.748752079866889,1,600,1.03862520420703,0.935108153078203,1,600,1.23080325274964,0.745424292845258,1,600,0.410701397060124,0.941763727121464,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I14",3,1.17630300690051,0.59567387687188,1,600,1.21832545838365,0.119800332778702,1,600,1.11789784490729,0.302828618968386,1,600,1.16964979144085,0.126455906821963,1,600,1.53056570805817,0.319467554076539,1,600,1.35907233592526,0.123128119800333,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",88,"I15",3,2.98902282164751,0.292845257903494,1,600,-1.02783486625942,0.0698835274542429,0.908485856905158,600,0.976746753161762,0.199667221297837,1,600,0.814993706654999,0.0965058236272879,1,600,-0.223652248553991,0.183028286189684,1,600,-1.18765199684214,0.0698835274542429,0.908485856905158,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I01",3,4.17131744002099,0.154742096505824,1,600,-0.68204308563404,0.3261231281198,1,600,0.984960661143706,0.189683860232945,1,600,0.870873798499746,0.366056572379368,1,600,-0.145895295767011,0.176372712146423,1,600,-0.760081121495798,0.32279534109817,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I02",3,1.4789790196703,0.564059900166389,1,600,0.43599485206574,0.585690515806988,1,600,1.16247640483856,0.10648918469218,1,600,1.06431790902221,0.582362728785358,1,600,2.07271804846141,0.119800332778702,1,600,0.509388026452925,0.589018302828619,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I03",3,1.88849737721222,0.495840266222962,1,600,0.340574028518117,0.745424292845258,1,600,1.10380771678975,0.53910149750416,1,600,1.04743713035005,0.735440931780366,1,600,1.44121118799906,0.522462562396007,1,600,0.423293062965006,0.745424292845258,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I04",3,5.64607264589089,0.104825291181364,1,600,-0.413219895872503,0.445923460898502,1,600,1.01655562799163,0.419301164725458,1,600,0.962601508541316,0.459234608985025,1,600,0.280610593896168,0.425956738768719,1,600,-0.365002230098271,0.449251247920133,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I05",3,1.62439244032733,0.54242928452579,1,600,0.460077427328496,0.75873544093178,1,600,1.06638823248797,0.911813643926789,1,600,1.05394830009627,0.775374376039933,1,600,1.03387995546376,0.911813643926789,1,600,0.606768745884912,0.765391014975042,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I06",7,4.69401591200095,0.700499168053245,1,600,0.529541423914725,0.459234608985025,1,600,1.13044565938295,0.0798668885191348,1,600,1.05082738363236,0.455906821963394,1,600,2.27564653186902,0.0798668885191348,1,600,0.550989821288859,0.459234608985025,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I07",7,8.08446287786853,0.276206322795341,1,600,0.0379261095492077,0.86522462562396,1,600,1.06670166524497,0.835274542429285,1,600,0.999930974578975,0.868552412645591,1,600,1.25267772045383,0.835274542429285,1,600,0.0270617481193079,0.868552412645591,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I08",7,3.57366451485811,0.815307820299501,1,600,-0.0202744826271531,0.835274542429285,1,600,1.04910412249057,0.97171381031614,1,600,0.995105717741273,0.838602329450915,1,600,0.940606719894299,0.97504159733777,1,600,-0.0325812106666759,0.835274542429285,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I09",7,12.381220183416,0.0782029950083195,1,600,0.283750833683695,0.835274542429285,1,600,1.11383047166787,0.299500831946755,1,600,1.02344789590686,0.851913477537438,1,600,2.09002080068302,0.296173044925125,1,600,0.293331096923931,0.838602329450915,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I10",7,3.75258811247405,0.792013311148086,1,600,-0.489642223979786,0.479201331114809,1,600,1.0462855355062,0.888519134775374,1,600,0.934189029373788,0.4891846921797,1,600,0.8327136382356,0.898502495840266,1,600,-0.598155282565414,0.479201331114809,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I11",3,2.86020653192491,0.307820299500832,1,600,-0.289614928182083,0.48585690515807,1,600,1.03682089814441,0.572379367720466,1,600,0.97812153632319,0.48585690515807,1,600,0.623561268176371,0.579034941763727,1,600,-0.22426711817619,0.48585690515807,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I12",3,2.87694251290761,0.324459234608985,1,600,-1.24692198014185,0.0532445923460899,0.798668885191348,600,0.980982269221011,0.139767054908486,1,600,0.890277035883911,0.0599001663893511,0.898502495840266,600,-0.296752075207934,0.139767054908486,1,600,-1.27006610128907,0.0532445923460899,0.798668885191348,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
"linked booklets",89,"I13",3,4.18665444662927,0.186356073211314,1,600,0.618988156445757,0.522462562396007,1,600,1.104483657098,0.472545757071547,1,600,1.07894735192211,0.529118136439268,1,600,1.48984184825486,0.459234608985025,1,600,0.7274195357974,0.515806988352745,1,600,600,"tools/simval/studies/item-fit-bootstrap-intervals.R","32d2bfbfbfc0dbc7485be9255020087a","git:86ddf2c+dirty","c0c325bc7d42","2026-09-07","6302a64bcdb25080c037697186a418d8","loo-maxt-2"
