"study","scenario","quantity","n_reps","n_attempted","n_refused","n_nonconv","effect","bias","emp_sd","mean_se","se_ratio","coverage95","mc_se_coverage","type1","mc_se_type1","familywise","mc_se_familywise","power","mc_se_power","refusal_rate","mc_se_refusal","nonconv_rate","mc_se_nonconv","script","script_md5","package_sha","executed","notes"
"btl-clustered","J50_skewed_dep0.3","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=50 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J12_balanced_dep0.6","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0448979591836735,0.00588055642244028,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J12_balanced_dep0.6","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.243537414965986,0.0126017292064654,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J12_balanced_dep0.6","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504761904761905,0.0487927906719092,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J12_balanced_dep0.6","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.926530612244898,0.00768526279564931,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J12_balanced_dep0.6","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.739795918367347,0.01507433957929,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J12_balanced_dep0.6","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0459970528528838,0.268136953373198,0.277165565234966,0.967425203581425,0.926530612244898,0.0254617615853362,NA,NA,NA,NA,0.20952380952381,0.0397160855941075,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_balanced_dep0.6","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.291974936489989,0.312945913654622,0.303901840869872,1.02975984863686,0.926530612244898,0.0254617615853362,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_balanced_dep0.6","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=12 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J50_balanced_dep0.6","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.0591836734693878,0.0074694528081625,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J50_balanced_dep0.6","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.114285714285714,0.0105494914311086,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J50_balanced_dep0.6","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571428571428571,0.0482945288416295,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J50_balanced_dep0.6","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.881632653061225,0.00984995127755606,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J50_balanced_dep0.6","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.827210884353741,0.0121807728444639,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J50_balanced_dep0.6","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0429202720222841,0.198851490337102,0.20173670889562,0.985698098406021,0.881632653061225,0.0315257291924958,NA,NA,NA,NA,0.466666666666667,0.0486864495560148,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_balanced_dep0.6","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.328391150833274,0.22948810034229,0.2404917461155,0.954245224832265,0.881632653061225,0.0315257291924958,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_balanced_dep0.6","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=50 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J12_skewed_dep0.6","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.154421768707483,0.0102700423481294,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J12_skewed_dep0.6","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.460544217687075,0.0134980718841105,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J12_skewed_dep0.6","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.895238095238095,0.0298865869058604,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J12_skewed_dep0.6","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.808843537414966,0.0115392031334472,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J12_skewed_dep0.6","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.566326530612245,0.0142105276428968,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J12_skewed_dep0.6","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,-0.0143864773996366,0.452949342319727,0.288172886687288,1.57179722050411,0.808843537414966,0.0383735610118925,NA,NA,NA,NA,0.380952380952381,0.0473917477645828,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_skewed_dep0.6","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.273878625088638,0.481221322880615,0.301775427479009,1.59463388686307,0.808843537414966,0.0383735610118925,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J12_skewed_dep0.6","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=12 -> should be 1 (always available) per the <10-judge withholding guard)"
"btl-clustered","J50_skewed_dep0.6","type1_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.22687074829932,0.0131656415142903,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth (all true diffs = 0), t(df=nJudge-1) test"
"btl-clustered","J50_skewed_dep0.6","type1_naive",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,0.45952380952381,0.0127883745345685,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, flat truth, unclustered SE, normal(z) test"
"btl-clustered","J50_skewed_dep0.6","familywise_clustered",105,105,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.933333333333333,0.0243432247780074,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","P(>=1 false rejection among 28 non-independent pairwise tests/replicate)"
"btl-clustered","J50_skewed_dep0.6","coverage_clustered",105,105,0,0,NA,NA,NA,NA,NA,0.758503401360544,0.0138449452019359,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, clustered SE, t(df=nJudge-1) CI"
"btl-clustered","J50_skewed_dep0.6","coverage_naive",105,105,0,0,NA,NA,NA,NA,NA,0.610544217687075,0.0157919017136637,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","pooled over 28 pairs, spaced truth, unclustered SE, normal(z) CI"
"btl-clustered","J50_skewed_dep0.6","contrast_small_O4_O5",105,105,0,0,-0.408248290463863,0.0234919726616808,0.456263982809146,0.262904639504226,1.7354733019149,0.758503401360544,0.0417676100853086,NA,NA,NA,NA,0.457142857142857,0.0486154262511615,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","adjacent-object contrast, |true diff| ~0.41 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_skewed_dep0.6","contrast_large_O1_O8",105,105,0,0,-2.85773803324704,0.205928250004038,0.474811756178836,0.274678858235059,1.72860685103224,0.758503401360544,0.0417676100853086,NA,NA,NA,NA,1,0,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","extreme-object contrast, |true diff| ~2.86 logits; coverage95 is the pooled 28-pair figure"
"btl-clustered","J50_skewed_dep0.6","clustered_inference_available",105,105,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,"tools/simval/studies/btl-clustered.R","ae2a2d604613976699a6a96651d4569a","1740ef6","2026-08-11","fraction of replicates where cluster_inference == TRUE (J=50 -> should be 1 (always available) per the <10-judge withholding guard)"
